timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:41:44,minishop,gateway-service-68ff9dfb68-kmm59,78,192
2026-01-24T04:41:44,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:41:44,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:41:46,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:41:46,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:41:46,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:41:49,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:41:49,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:41:49,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:41:51,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:41:51,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:41:51,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:41:54,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:41:54,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:41:54,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:41:57,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:41:57,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:41:57,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:00,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:00,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:00,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:02,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:02,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:02,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:05,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:05,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:05,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:07,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:07,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:07,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:10,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:10,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:10,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:13,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:13,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:13,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:15,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:15,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:15,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:18,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:18,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:18,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:20,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:20,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:20,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:23,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:23,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:23,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:26,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:26,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:26,minishop,product-service-5b66b9564b-h8x4v,33,162
2026-01-24T04:42:28,minishop,gateway-service-68ff9dfb68-kmm59,151,192
2026-01-24T04:42:28,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:42:28,minishop,product-service-5b66b9564b-h8x4v,33,162
